"date","temp","is_forced_heatwave","doy","thresh90","above90","group","is_heatwave"
2014-11-28,12.0340288790866,FALSE,332,12.8850094315619,FALSE,233,FALSE
2014-11-29,10.1318776297822,FALSE,333,13.4402747401678,FALSE,233,FALSE
2014-11-30,12.0019445465809,FALSE,334,12.4013208412191,FALSE,233,FALSE
2014-12-01,14.9732915602645,FALSE,335,13.1752667509129,TRUE,234,FALSE
2014-12-02,8.67678220227533,FALSE,336,12.9768515152155,FALSE,235,FALSE
2014-12-03,13.8031230632069,FALSE,337,13.80561618202,FALSE,235,FALSE
2014-12-04,10.469976639829,FALSE,338,14.3969198652058,FALSE,235,FALSE
2014-12-05,11.1947334118636,FALSE,339,12.8992643208246,FALSE,235,FALSE
2014-12-06,10.3517902095887,FALSE,340,12.794476688409,FALSE,235,FALSE
2014-12-07,10.5226242785637,FALSE,341,13.2675829861025,FALSE,235,FALSE
2014-12-08,9.32126366570156,FALSE,342,13.7377780433215,FALSE,235,FALSE
2014-12-09,11.9744564482109,FALSE,343,13.5839927008585,FALSE,235,FALSE
2014-12-10,12.7666472735566,FALSE,344,14.0150356132816,FALSE,235,FALSE
2014-12-11,11.5453293212106,FALSE,345,14.7903014246277,FALSE,235,FALSE
2014-12-12,8.77578822457818,FALSE,346,15.4724242831693,FALSE,235,FALSE
2014-12-13,11.3033545305053,FALSE,347,13.7729083558946,FALSE,235,FALSE
2014-12-14,13.0275510493644,FALSE,348,12.9711256955144,TRUE,236,FALSE
2014-12-15,10.8520997019642,FALSE,349,14.2532619684007,FALSE,237,FALSE
2014-12-16,11.203596735068,FALSE,350,15.3071866429792,FALSE,237,FALSE
2014-12-17,10.1332612504974,FALSE,351,15.0413776141731,FALSE,237,FALSE
2014-12-18,13.7428385953155,FALSE,352,16.2268574389975,FALSE,237,FALSE
2014-12-19,11.3087096621081,FALSE,353,15.5294823383081,FALSE,237,FALSE
2014-12-20,19.0666073841599,FALSE,354,15.1798240282074,TRUE,238,FALSE
2014-12-21,14.8402714030353,FALSE,355,15.2065829082973,FALSE,239,FALSE
2014-12-22,12.5644307970338,FALSE,356,13.9665399606492,FALSE,239,FALSE
2014-12-23,12.9822427598053,FALSE,357,15.2400914086503,FALSE,239,FALSE
2014-12-24,11.622643454667,FALSE,358,14.3108625562323,FALSE,239,FALSE
2014-12-25,13.698638530441,FALSE,359,14.8761631513581,FALSE,239,FALSE
2014-12-26,13.2281653991833,FALSE,360,14.6021041031388,FALSE,239,FALSE
2014-12-27,9.83081330733688,FALSE,361,13.9339275963756,FALSE,239,FALSE
2014-12-28,9.67890286726086,FALSE,362,16.4667814191283,FALSE,239,FALSE
2014-12-29,14.6429699606466,FALSE,363,13.4683442170257,TRUE,240,FALSE
2014-12-30,8.87853529201526,FALSE,364,15.6462971563064,FALSE,241,FALSE
2014-12-31,12.8268227396071,FALSE,365,13.9309933590323,FALSE,241,FALSE
2015-01-01,16.9879956930309,FALSE,1,16.4469315388531,TRUE,242,FALSE
2015-01-02,10.4233877079093,FALSE,2,16.3911206837862,FALSE,243,FALSE
2015-01-03,14.4093765680382,FALSE,3,15.8472848994837,FALSE,243,FALSE
2015-01-04,17.0299910544744,FALSE,4,14.9546728424419,TRUE,244,FALSE
2015-01-05,14.9838697050913,FALSE,5,15.3158486857643,FALSE,245,FALSE
2015-01-06,16.6011517056196,FALSE,6,15.1425919414572,TRUE,246,FALSE
2015-01-07,12.1633391563759,FALSE,7,16.467521350121,FALSE,247,FALSE
2015-01-08,15.4318883391416,FALSE,8,15.7636807533175,FALSE,247,FALSE
2015-01-09,14.6017963787581,FALSE,9,15.13178298099,FALSE,247,FALSE
2015-01-10,17.0042590524779,FALSE,10,17.0647828961947,FALSE,247,FALSE
2015-01-11,19.3469987612801,FALSE,11,17.1618435578011,TRUE,248,FALSE
2015-01-12,14.6699831191631,FALSE,12,16.3047637683806,FALSE,249,FALSE
2015-01-13,16.7005276394393,FALSE,13,17.1853011024404,FALSE,249,FALSE
2015-01-14,13.7721565698099,FALSE,14,15.9267024676522,FALSE,249,FALSE
2015-01-15,13.9281798651781,FALSE,15,17.1041348446077,FALSE,249,FALSE
2015-01-16,13.6097706657989,FALSE,16,15.1958517984183,FALSE,249,FALSE
2015-01-17,12.0753808890585,FALSE,17,17.4482847765053,FALSE,249,FALSE
2015-01-18,15.001218875934,FALSE,18,16.419938115577,FALSE,249,FALSE
2015-01-19,14.8468711732015,FALSE,19,17.5441265506206,FALSE,249,FALSE
2015-01-20,16.4394614493493,FALSE,20,17.196114048989,FALSE,249,FALSE
2015-01-21,14.6373924275999,FALSE,21,17.9193083660562,FALSE,249,FALSE
2015-01-22,13.3082723304259,FALSE,22,16.057701870551,FALSE,249,FALSE
2015-01-23,14.9555471503025,FALSE,23,17.7274379174046,FALSE,249,FALSE
2015-01-24,18.9666632894646,FALSE,24,17.500054725949,TRUE,250,FALSE
2015-01-25,16.2620235841009,FALSE,25,17.3639470020401,FALSE,251,FALSE
2015-01-26,15.9862311286845,FALSE,26,18.481694187112,FALSE,251,FALSE
2015-01-27,17.6261050385372,FALSE,27,17.7537245707265,FALSE,251,FALSE
2015-01-28,19.1752551033072,FALSE,28,17.7524756566586,TRUE,252,FALSE
2015-01-29,19.0917237037429,FALSE,29,18.6994652145836,TRUE,252,FALSE
2015-01-30,14.8873671548865,FALSE,30,17.249534882198,FALSE,253,FALSE
2015-01-31,15.6730667708062,FALSE,31,17.9908433232226,FALSE,253,FALSE
2015-02-01,15.1878742643131,FALSE,32,16.6819166558253,FALSE,253,FALSE
2015-02-02,15.5964061334517,FALSE,33,17.8042286215795,FALSE,253,FALSE
2015-02-03,16.9864207740243,FALSE,34,19.3836491107932,FALSE,253,FALSE
2015-02-04,15.2108957641523,FALSE,35,17.2453322302287,FALSE,253,FALSE
2015-02-05,13.9281485955038,FALSE,36,19.0024438301179,FALSE,253,FALSE
2015-02-06,15.8712675031993,FALSE,37,19.3211797790616,FALSE,253,FALSE
2015-02-07,19.3403567290926,FALSE,38,19.4043086082879,FALSE,253,FALSE
2015-02-08,20.2395781281984,FALSE,39,19.8420986016791,TRUE,254,FALSE
2015-02-09,15.8221539850389,FALSE,40,18.9645478849056,FALSE,255,FALSE
2015-02-10,18.3790136634901,FALSE,41,19.6833472213407,FALSE,255,FALSE
2015-02-11,16.564967492536,FALSE,42,18.3620459901198,FALSE,255,FALSE
2015-02-12,16.6800677704928,FALSE,43,17.8203240751701,FALSE,255,FALSE
2015-02-13,15.6762038373985,FALSE,44,19.7408596191098,FALSE,255,FALSE
2015-02-14,13.9712737407263,FALSE,45,17.7415334436234,FALSE,255,FALSE
2015-02-15,20.8374613387659,FALSE,46,19.3436100134665,TRUE,256,FALSE
2015-02-16,18.9424965636506,FALSE,47,18.7884745112136,TRUE,256,FALSE
2015-02-17,13.8644826051873,FALSE,48,17.7380701754915,FALSE,257,FALSE
2015-02-18,16.8647226147976,FALSE,49,17.4217989706847,FALSE,257,FALSE
2015-02-19,20.7805395173509,FALSE,50,20.8586573040502,FALSE,257,FALSE
2015-02-20,17.999037634927,FALSE,51,20.9024483153812,FALSE,257,FALSE
2015-02-21,18.2870047704006,FALSE,52,20.3378155306543,FALSE,257,FALSE
2015-02-22,19.7181583737982,FALSE,53,19.921422420356,FALSE,257,FALSE
2015-02-23,20.1202143639567,FALSE,54,19.9332523579657,TRUE,258,FALSE
2015-02-24,19.5155824155819,FALSE,55,20.1161867391917,FALSE,259,FALSE
2015-02-25,19.2138113098938,FALSE,56,23.9757610528493,FALSE,259,FALSE
2015-02-26,21.4579260247723,FALSE,57,21.4725044442192,FALSE,259,FALSE
2015-02-27,22.053336888611,FALSE,58,21.2990279655808,TRUE,260,FALSE
2015-02-28,19.2191025212979,FALSE,59,21.812235467673,FALSE,261,FALSE
2015-03-01,18.4757506668859,FALSE,60,21.6604024914251,FALSE,261,FALSE
2015-03-02,19.0474487700153,FALSE,61,21.1176689039567,FALSE,261,FALSE
2015-03-03,19.8553046910307,FALSE,62,22.8138460364766,FALSE,261,FALSE
2015-03-04,17.9347554238253,FALSE,63,21.6568281358867,FALSE,261,FALSE
2015-03-05,20.7100290351541,FALSE,64,24.267953141523,FALSE,261,FALSE
2015-03-06,16.9837870321169,FALSE,65,21.97117431818,FALSE,261,FALSE
2015-03-07,24.1531208101481,FALSE,66,23.1649763985093,TRUE,262,FALSE
2015-03-08,14.8737343813001,FALSE,67,21.6915075872407,FALSE,263,FALSE
2015-03-09,20.3270284436966,FALSE,68,22.6176104533253,FALSE,263,FALSE
2015-03-10,20.0054713543363,FALSE,69,22.2091411049567,FALSE,263,FALSE
2015-03-11,21.3611666240363,FALSE,70,21.1031816730521,TRUE,264,FALSE
2015-03-12,19.5892861676908,FALSE,71,22.1413495277779,FALSE,265,FALSE
2015-03-13,25.35992710907,FALSE,72,23.8356768238161,TRUE,266,FALSE
2015-03-14,20.4123903400278,FALSE,73,23.8681815296735,FALSE,267,FALSE
2015-03-15,20.8940893850541,FALSE,74,24.3522981806754,FALSE,267,FALSE
2015-03-16,23.2426673169204,FALSE,75,23.4118998387653,FALSE,267,FALSE
2015-03-17,22.5376728531743,FALSE,76,22.6745121682325,FALSE,267,FALSE
2015-03-18,21.6521207446687,FALSE,77,23.3942407770327,FALSE,267,FALSE
2015-03-19,21.0996687017481,FALSE,78,22.949589476298,FALSE,267,FALSE
2015-03-20,21.1186759843865,FALSE,79,22.6885247869127,FALSE,267,FALSE
2015-03-21,19.0269174223263,FALSE,80,23.763830646311,FALSE,267,FALSE
2015-03-22,23.1458240635928,FALSE,81,23.9908470556568,FALSE,267,FALSE
2015-03-23,22.9295666228839,FALSE,82,24.4552487729639,FALSE,267,FALSE
2015-03-24,20.0959309571634,FALSE,83,25.6605272700005,FALSE,267,FALSE
2015-03-25,21.9581962538998,FALSE,84,22.6315616928036,FALSE,267,FALSE
2015-03-26,25.055754579269,FALSE,85,26.509199329969,FALSE,267,FALSE
2015-03-27,25.1773029596899,FALSE,86,25.4536777380174,FALSE,267,FALSE
2015-03-28,20.3341626577399,FALSE,87,25.5233511571628,FALSE,267,FALSE
2015-03-29,24.5272035163707,FALSE,88,25.5650059279762,FALSE,267,FALSE
2015-03-30,23.3226828398082,FALSE,89,23.5360470670899,FALSE,267,FALSE
2015-03-31,23.990979912321,FALSE,90,25.8364209982069,FALSE,267,FALSE
2015-04-01,21.613431881629,FALSE,91,24.9131546305794,FALSE,267,FALSE
2015-04-02,23.0863465519126,FALSE,92,25.4724927940284,FALSE,267,FALSE
2015-04-03,19.5250896236065,FALSE,93,25.2771756827027,FALSE,267,FALSE
2015-04-04,22.3036359170478,FALSE,94,26.4715050062878,FALSE,267,FALSE
2015-04-05,23.3070530047072,FALSE,95,27.5510238456727,FALSE,267,FALSE
2015-04-06,26.6638677428186,FALSE,96,26.7032309505086,FALSE,267,FALSE
2015-04-07,22.074641309928,FALSE,97,24.739037555207,FALSE,267,FALSE
2015-04-08,24.9283956344239,FALSE,98,26.7160802669563,FALSE,267,FALSE
2015-04-09,24.6358336701573,FALSE,99,27.2026068066678,FALSE,267,FALSE
2015-04-10,21.8578445715591,FALSE,100,26.0909884364025,FALSE,267,FALSE
2015-04-11,25.276100287919,FALSE,101,26.3470251271907,FALSE,267,FALSE
2015-04-12,27.9964287159929,FALSE,102,26.8805547300372,TRUE,268,FALSE
2015-04-13,26.8365137674464,FALSE,103,25.0832542533921,TRUE,268,FALSE
2015-04-14,27.3379962182956,FALSE,104,27.3544310450002,FALSE,269,FALSE
2015-04-15,24.7636188650163,FALSE,105,26.118208664318,FALSE,269,FALSE
2015-04-16,27.2196099622408,FALSE,106,28.5533031234618,FALSE,269,FALSE
2015-04-17,20.6721559701058,FALSE,107,27.7885504163001,FALSE,269,FALSE
2015-04-18,23.0138987126423,FALSE,108,26.9294121305647,FALSE,269,FALSE
2015-04-19,25.2740355563563,FALSE,109,27.8220282312213,FALSE,269,FALSE
2015-04-20,25.9406235092343,FALSE,110,26.7992692921465,FALSE,269,FALSE
2015-04-21,26.8537433935367,FALSE,111,26.9484249793604,FALSE,269,FALSE
2015-04-22,27.3557882734197,FALSE,112,27.7831721873314,FALSE,269,FALSE
2015-04-23,25.081447002091,FALSE,113,29.5811478467637,FALSE,269,FALSE
2015-04-24,25.1230100617354,FALSE,114,27.6384420734811,FALSE,269,FALSE
2015-04-25,25.4685515058416,FALSE,115,27.2327472983424,FALSE,269,FALSE
2015-04-26,25.1202990513836,FALSE,116,27.6131662676364,FALSE,269,FALSE
2015-04-27,26.0669059213978,FALSE,117,28.587656647685,FALSE,269,FALSE
2015-04-28,28.1395418268197,FALSE,118,28.3066601640518,FALSE,269,FALSE
2015-04-29,27.3747989858929,FALSE,119,27.6472276527814,FALSE,269,FALSE
2015-04-30,25.6284838958445,FALSE,120,27.2902029520025,FALSE,269,FALSE
2015-05-01,25.1768329125429,FALSE,121,28.1260739068583,FALSE,269,FALSE
2015-05-02,26.4024633891607,FALSE,122,27.6088561796556,FALSE,269,FALSE
2015-05-03,26.2402272654111,FALSE,123,29.0144117435134,FALSE,269,FALSE
2015-05-04,29.1347699239119,FALSE,124,29.4093580171995,FALSE,269,FALSE
2015-05-05,22.190190153642,FALSE,125,29.9456936674158,FALSE,269,FALSE
2015-05-06,24.8139650595137,FALSE,126,28.6310064176289,FALSE,269,FALSE
2015-05-07,28.027881616708,FALSE,127,29.7770253380228,FALSE,269,FALSE
2015-05-08,28.130002077448,FALSE,128,29.3149732294427,FALSE,269,FALSE
2015-05-09,25.5169516000656,FALSE,129,27.1119670981192,FALSE,269,FALSE
2015-05-10,26.4101196702921,FALSE,130,27.6235695778532,FALSE,269,FALSE
2015-05-11,30.4246236840873,FALSE,131,28.8348499853276,TRUE,270,FALSE
2015-05-12,24.6309355455516,FALSE,132,29.0449168275442,FALSE,271,FALSE
2015-05-13,30.3760985683991,FALSE,133,29.3519593823273,TRUE,272,FALSE
2015-05-14,27.4410040286685,FALSE,134,28.6385745871872,FALSE,273,FALSE
2015-05-15,28.8871007465762,FALSE,135,29.0068009811973,FALSE,273,FALSE
2015-05-16,25.7105082590213,FALSE,136,28.677009581435,FALSE,273,FALSE
2015-05-17,24.4920176839295,FALSE,137,29.236815719683,FALSE,273,FALSE
2015-05-18,27.4925519019008,FALSE,138,28.8417401094801,FALSE,273,FALSE
2015-05-19,27.4964246563938,FALSE,139,28.4784932761482,FALSE,273,FALSE
2015-05-20,25.7554451957056,FALSE,140,29.450847969632,FALSE,273,FALSE
2015-05-21,24.7978551885732,FALSE,141,28.2087547396993,FALSE,273,FALSE
2015-05-22,29.092043011315,FALSE,142,29.0833399707683,TRUE,274,FALSE
2015-05-23,23.7528061366966,FALSE,143,29.1483812216559,FALSE,275,FALSE
2015-05-24,29.2133057043813,FALSE,144,29.3585559636866,FALSE,275,FALSE
2015-05-25,25.0879860373931,FALSE,145,27.9810677001823,FALSE,275,FALSE
2015-05-26,22.4286647336953,FALSE,146,27.7288009089884,FALSE,275,FALSE
2015-05-27,30.4654479595773,FALSE,147,29.3540539885059,TRUE,276,FALSE
2015-05-28,26.7673037619395,FALSE,148,27.4097502832514,FALSE,277,FALSE
2015-05-29,23.7702013664801,FALSE,149,28.0828175273886,FALSE,277,FALSE
2015-05-30,25.0517921082027,FALSE,150,26.378270532128,FALSE,277,FALSE
2015-05-31,24.0999468978023,FALSE,151,27.0257207904089,FALSE,277,FALSE
2015-06-01,26.2014864043782,FALSE,152,28.2250963287141,FALSE,277,FALSE
2015-06-02,25.7150935493908,FALSE,153,27.2404681583783,FALSE,277,FALSE
2015-06-03,22.8364040690117,FALSE,154,27.4640312302982,FALSE,277,FALSE
2015-06-04,25.6951264423433,FALSE,155,29.1484974971734,FALSE,277,FALSE
2015-06-05,23.6931009828806,FALSE,156,28.6089954007774,FALSE,277,FALSE
2015-06-06,26.1612469532005,FALSE,157,28.3928311593639,FALSE,277,FALSE
2015-06-07,25.9476093382575,FALSE,158,27.8578374256878,FALSE,277,FALSE
2015-06-08,24.5175024309598,FALSE,159,27.9546818336799,FALSE,277,FALSE
2015-06-09,22.8435211792614,FALSE,160,30.5394427586122,FALSE,277,FALSE
2015-06-10,23.314176389227,FALSE,161,31.8432294191974,FALSE,277,FALSE
2015-06-11,22.0563544814575,FALSE,162,31.1391891692196,FALSE,277,FALSE
2015-06-12,25.5709548627012,FALSE,163,32.279493702367,FALSE,277,FALSE
2015-06-13,26.4287563842937,FALSE,164,36.2552155631734,FALSE,277,FALSE
2015-06-14,23.6328124074517,FALSE,165,33.4935928167825,FALSE,277,FALSE
2015-06-15,24.0135806959895,FALSE,166,33.8988268939542,FALSE,277,FALSE
2015-06-16,22.7242700056845,FALSE,167,35.023010978161,FALSE,277,FALSE
2015-06-17,23.3770386654325,FALSE,168,30.076214202919,FALSE,277,FALSE
2015-06-18,26.4804324426487,FALSE,169,26.5612530198215,FALSE,277,FALSE
2015-06-19,23.0459153388201,FALSE,170,28.1223059039398,FALSE,277,FALSE
2015-06-20,24.9765946383561,TRUE,171,26.0998912787554,FALSE,277,TRUE
2015-06-21,26.7633388464192,TRUE,172,26.8913250427741,FALSE,277,TRUE
2015-06-22,26.3528682309582,TRUE,173,26.3614008850454,FALSE,277,TRUE
2015-06-23,27.6161068893462,TRUE,174,26.4049179625807,TRUE,278,TRUE
2015-06-24,26.6984725332477,TRUE,175,24.6359315517299,TRUE,278,TRUE
2015-06-25,25.1521943255622,TRUE,176,25.9764920815947,FALSE,279,TRUE
2015-06-26,20.7118209334788,TRUE,177,25.3441646348568,FALSE,279,TRUE
2015-06-27,23.0762220678628,FALSE,178,27.1455693548799,FALSE,279,FALSE
2015-06-28,17.135414889145,FALSE,179,24.7292207218147,FALSE,279,FALSE
2015-06-29,18.1082133497096,FALSE,180,23.9764888333685,FALSE,279,FALSE
2015-06-30,16.4684441969337,FALSE,181,24.9688040720348,FALSE,279,FALSE
2015-07-01,20.7218484697203,FALSE,182,22.308487919844,FALSE,279,FALSE
2015-07-02,18.5477945966916,FALSE,183,22.7210452963926,FALSE,279,FALSE
2015-07-03,15.502996224314,FALSE,184,21.8094027846415,FALSE,279,FALSE
2015-07-04,17.2810974469262,FALSE,185,22.5230467675488,FALSE,279,FALSE
2015-07-05,16.667677341206,FALSE,186,22.7667913976574,FALSE,279,FALSE
2015-07-06,18.9880782926771,FALSE,187,23.1141127820663,FALSE,279,FALSE
2015-07-07,19.2418753026947,FALSE,188,21.4789744899348,FALSE,279,FALSE
2015-07-08,15.3123415567961,FALSE,189,21.8205515254699,FALSE,279,FALSE
2015-07-09,19.6396907094079,FALSE,190,20.4342732824093,FALSE,279,FALSE
2015-07-10,18.252025294368,FALSE,191,18.5844571379644,FALSE,279,FALSE
2015-07-11,17.5147885351681,FALSE,192,18.4315148299117,FALSE,279,FALSE
2015-07-12,17.3030529709609,FALSE,193,18.3154015952642,FALSE,279,FALSE
2015-07-13,17.3654641994382,FALSE,194,18.277618057057,FALSE,279,FALSE
2015-07-14,18.1729339227644,FALSE,195,20.3842242796923,FALSE,279,FALSE
2015-07-15,14.8935494218987,FALSE,196,16.9378200422429,FALSE,279,FALSE
2015-07-16,15.7686779548997,FALSE,197,16.8494831161558,FALSE,279,FALSE
2015-07-17,20.9916557445873,FALSE,198,17.088601707919,TRUE,280,FALSE
2015-07-18,12.9515058355653,FALSE,199,16.1700989552141,FALSE,281,FALSE
2015-07-19,15.4438727941188,FALSE,200,18.2118005581155,FALSE,281,FALSE
2015-07-20,11.703038344045,FALSE,201,17.2443755759117,FALSE,281,FALSE
2015-07-21,14.7317024602419,FALSE,202,16.3301375620604,FALSE,281,FALSE
2015-07-22,15.9828220947895,FALSE,203,16.0116509606222,FALSE,281,FALSE
2015-07-23,9.05429740231991,FALSE,204,16.9900734942907,FALSE,281,FALSE
2015-07-24,12.3216357863897,FALSE,205,17.8939105871901,FALSE,281,FALSE
2015-07-25,17.7291663120286,FALSE,206,17.7336831823974,FALSE,281,FALSE
2015-07-26,11.4055861901497,FALSE,207,16.978314634397,FALSE,281,FALSE
2015-07-27,9.84013163272849,FALSE,208,17.0456402305722,FALSE,281,FALSE
2015-07-28,13.338438351412,FALSE,209,15.9513591742868,FALSE,281,FALSE
2015-07-29,10.7146844435743,FALSE,210,14.9657839990567,FALSE,281,FALSE
2015-07-30,14.867876786205,FALSE,211,16.7125770583851,FALSE,281,FALSE
2015-07-31,13.8064591955815,FALSE,212,13.9878627204877,FALSE,281,FALSE
2015-08-01,12.9862807080508,FALSE,213,14.5691141316981,FALSE,281,FALSE
2015-08-02,8.28331640661168,FALSE,214,12.9882415229495,FALSE,281,FALSE
2015-08-03,11.6018726611472,FALSE,215,11.9862755242544,FALSE,281,FALSE
2015-08-04,11.3985082257221,TRUE,216,11.4002628927058,FALSE,281,TRUE
2015-08-05,9.7214653816339,TRUE,217,12.980965703543,FALSE,281,TRUE
2015-08-06,18.057258233544,TRUE,218,12.7491692905702,TRUE,282,TRUE
2015-08-07,19.6682773136556,TRUE,219,13.4494689750107,TRUE,282,TRUE
2015-08-08,18.3230597578186,TRUE,220,17.9748042630344,TRUE,282,TRUE
2015-08-09,20.345505903546,TRUE,221,19.0787777548585,TRUE,282,TRUE
2015-08-10,24.077767114399,TRUE,222,22.1246391971597,TRUE,282,TRUE
2015-08-11,23.3641285086675,TRUE,223,19.9527965574465,TRUE,282,TRUE
2015-08-12,18.7712954757329,TRUE,224,19.0435261553065,FALSE,283,TRUE
2015-08-13,18.138298971846,TRUE,225,18.2996848837552,FALSE,283,TRUE
2015-08-14,15.4894066490808,TRUE,226,16.1102755928213,FALSE,283,TRUE
2015-08-15,8.20913610509971,TRUE,227,14.8904939779205,FALSE,283,TRUE
2015-08-16,6.91898871394164,FALSE,228,13.8631189882666,FALSE,283,FALSE
2015-08-17,10.0736036814279,FALSE,229,11.5835256979319,FALSE,283,FALSE
2015-08-18,6.62019375642159,FALSE,230,8.35488905165011,FALSE,283,FALSE
2015-08-19,6.90095506763503,FALSE,231,10.5790292820211,FALSE,283,FALSE
2015-08-20,8.89010271634629,FALSE,232,8.44650512084615,TRUE,284,FALSE
2015-08-21,10.5579315218685,FALSE,233,8.73332009353167,TRUE,284,FALSE
2015-08-22,5.17508733813714,FALSE,234,7.93458624181231,FALSE,285,FALSE
2015-08-23,6.19919203102715,FALSE,235,8.57165962793899,FALSE,285,FALSE
2015-08-24,6.35517898513501,FALSE,236,8.93158062622919,FALSE,285,FALSE
2015-08-25,8.1230086200296,FALSE,237,8.19202382643902,FALSE,285,FALSE
2015-08-26,9.26230699443813,FALSE,238,9.49964410586125,FALSE,285,FALSE
2015-08-27,9.41577046809721,FALSE,239,9.93516333074103,FALSE,285,FALSE
2015-08-28,5.43655582062163,FALSE,240,13.0799647274632,FALSE,285,FALSE
2015-08-29,7.61626311569676,FALSE,241,8.69134990166634,FALSE,285,FALSE
2015-08-30,3.874952054828,FALSE,242,8.28133990256972,FALSE,285,FALSE
2015-08-31,4.4203357423831,FALSE,243,8.50951421962195,FALSE,285,FALSE
2015-09-01,2.98145202007313,FALSE,244,7.95396156807895,FALSE,285,FALSE
2015-09-02,3.05944231357727,FALSE,245,8.60483944301828,FALSE,285,FALSE
2015-09-03,6.33324509410124,FALSE,246,7.01072938913969,FALSE,285,FALSE
2015-09-04,6.51438070103444,FALSE,247,7.81280823918896,FALSE,285,FALSE
2015-09-05,5.38329659851992,FALSE,248,5.79828632354762,FALSE,285,FALSE
2015-09-06,3.33174662715839,FALSE,249,6.37044152441593,FALSE,285,FALSE
2015-09-07,5.36306854758944,FALSE,250,5.64327743621759,FALSE,285,FALSE
2015-09-08,2.27801888723319,FALSE,251,7.90457682715182,FALSE,285,FALSE
2015-09-09,1.10087661528142,FALSE,252,6.63258510135935,FALSE,285,FALSE
2015-09-10,3.53696494648382,FALSE,253,6.0398408268996,FALSE,285,FALSE
2015-09-11,3.65387510844069,FALSE,254,5.66233210962953,FALSE,285,FALSE
2015-09-12,2.51993467721077,FALSE,255,6.21789504023754,FALSE,285,FALSE
2015-09-13,0.358043785867042,FALSE,256,5.51451480001538,FALSE,285,FALSE
2015-09-14,3.46946771316566,FALSE,257,7.11636050097448,FALSE,285,FALSE
2015-09-15,5.34221977195793,FALSE,258,5.76763758538159,FALSE,285,FALSE
2015-09-16,5.81268408046244,FALSE,259,6.42284601163036,FALSE,285,FALSE
2015-09-17,7.40023362432575,FALSE,260,7.48396576610614,FALSE,285,FALSE
2015-09-18,4.26729092162307,FALSE,261,6.08872559097124,FALSE,285,FALSE
2015-09-19,8.71649434363344,FALSE,262,7.48645254823806,TRUE,286,FALSE
2015-09-20,5.05407367509438,FALSE,263,7.42198174448768,FALSE,287,FALSE
2015-09-21,3.82527933581774,FALSE,264,6.98415911100604,FALSE,287,FALSE
2015-09-22,0.274658818025131,FALSE,265,4.85644307592338,FALSE,287,FALSE
2015-09-23,8.99627728957894,FALSE,266,8.17828998308216,TRUE,288,FALSE
2015-09-24,6.96272520876461,FALSE,267,6.25396105049104,TRUE,288,FALSE
2015-09-25,5.419582787939,FALSE,268,6.18336497641026,FALSE,289,FALSE
2015-09-26,6.40492202578286,FALSE,269,5.65320616327048,TRUE,290,FALSE
2015-09-27,6.27743762641719,FALSE,270,5.41743466149589,TRUE,290,FALSE
2015-09-28,5.9325729839915,FALSE,271,6.9411204079752,FALSE,291,FALSE
2015-09-29,6.12799342476751,FALSE,272,6.8093977586783,FALSE,291,FALSE
2015-09-30,6.40336576139097,FALSE,273,5.85742299161628,TRUE,292,FALSE
2015-10-01,2.93819702217382,FALSE,274,6.00627728100066,FALSE,293,FALSE
2015-10-02,3.82506678165043,FALSE,275,6.88373203367012,FALSE,293,FALSE
2015-10-03,4.64525868129595,FALSE,276,5.01610074872359,FALSE,293,FALSE
2015-10-04,2.75131463116611,FALSE,277,6.90628033612687,FALSE,293,FALSE
2015-10-05,8.86938655102798,FALSE,278,7.55214257095138,TRUE,294,FALSE
2015-10-06,1.93055787737002,FALSE,279,5.6988756081831,FALSE,295,FALSE
2015-10-07,4.92826423874006,FALSE,280,7.95529827623534,FALSE,295,FALSE
2015-10-08,3.12281880616477,FALSE,281,8.3762182533727,FALSE,295,FALSE
2015-10-09,4.96250744745184,FALSE,282,5.7514093476947,FALSE,295,FALSE
2015-10-10,5.19763130943795,FALSE,283,6.16587806745522,FALSE,295,FALSE
2015-10-11,4.84193041882534,FALSE,284,5.3300445087237,FALSE,295,FALSE
2015-10-12,-1.1682297792597,FALSE,285,6.58049552712077,FALSE,295,FALSE
2015-10-13,0.114256764715517,FALSE,286,6.62395684098993,FALSE,295,FALSE
2015-10-14,6.63683165073722,FALSE,287,8.29314549097892,FALSE,295,FALSE
2015-10-15,3.50312941048158,FALSE,288,4.80673318272732,FALSE,295,FALSE
2015-10-16,5.57624712300954,FALSE,289,7.96761815415403,FALSE,295,FALSE
2015-10-17,7.07981715220383,FALSE,290,9.33736521979997,FALSE,295,FALSE
2015-10-18,5.24338220871813,FALSE,291,7.49447562669157,FALSE,295,FALSE
2015-10-19,4.25380446373372,FALSE,292,7.62664760081809,FALSE,295,FALSE
2015-10-20,5.33472212229892,FALSE,293,6.63169003422841,FALSE,295,FALSE
2015-10-21,9.11251184543061,FALSE,294,9.20233378551104,FALSE,295,FALSE
2015-10-22,9.125184784505,FALSE,295,9.11801933621063,TRUE,296,TRUE
2015-10-23,10.0086606713253,FALSE,296,9.58370643416085,TRUE,296,TRUE
2015-10-24,9.23221298541716,FALSE,297,8.81373640303576,TRUE,296,TRUE
2015-10-25,3.15963994508941,FALSE,298,7.75009562936058,FALSE,297,FALSE
2015-10-26,2.7521905037102,FALSE,299,8.93958366379088,FALSE,297,FALSE
2015-10-27,6.71242951398013,FALSE,300,8.78921854724792,FALSE,297,FALSE
