"lat","lon","year","month","temperature"
29.5,76.5,1947,11,25.8094161065277
28.5,77.5,1947,11,25.4081700588813
29.5,77.5,1947,11,26.0640550529532
28.5,76.5,1947,12,27.7333778611207
29.5,76.5,1947,12,27.8727548007933
28.5,77.5,1947,12,27.4715087531469
29.5,77.5,1947,12,28.1273937472188
28.5,76.5,1948,1,31.7976035197017
29.5,76.5,1948,1,31.9369804593743
28.5,77.5,1948,1,31.5357344117278
29.5,77.5,1948,1,32.1916194057998
28.5,76.5,1948,2,36.2927006764866
29.5,76.5,1948,2,36.4320776161592
28.5,77.5,1948,2,36.0308315685127
29.5,77.5,1948,2,36.6867165625847
28.5,76.5,1948,3,39.4136250139148
29.5,76.5,1948,3,39.5530019535874
28.5,77.5,1948,3,39.151755905941
29.5,77.5,1948,3,39.8076409000129
28.5,76.5,1948,4,37.9817908848631
29.5,76.5,1948,4,38.1211678245357
28.5,77.5,1948,4,37.7199217768893
29.5,77.5,1948,4,38.3758067709612
28.5,76.5,1948,5,35.1379688201641
29.5,76.5,1948,5,35.2773457598367
28.5,77.5,1948,5,34.8760997121903
29.5,77.5,1948,5,35.5319847062622
28.5,76.5,1948,6,31.030009490972
29.5,76.5,1948,6,31.1693864306446
28.5,77.5,1948,6,30.7681403829981
29.5,77.5,1948,6,31.4240253770701
28.5,76.5,1948,7,27.4200932347468
29.5,76.5,1948,7,27.5594701744194
28.5,77.5,1948,7,27.158224126773
29.5,77.5,1948,7,27.8141091208449
28.5,76.5,1948,8,22.6562437284618
29.5,76.5,1948,8,22.7956206681344
28.5,77.5,1948,8,22.3943746204879
29.5,77.5,1948,8,23.0502596145599
28.5,76.5,1948,9,20.5251421178947
29.5,76.5,1948,9,20.6645190575673
28.5,77.5,1948,9,20.2632730099209
29.5,77.5,1948,9,20.9191580039928
28.5,76.5,1948,10,19.3489681474498
29.5,76.5,1948,10,19.4883450871225
28.5,77.5,1948,10,19.087099039476
29.5,77.5,1948,10,19.7429840335479
28.5,76.5,1948,11,23.72314816961
29.5,76.5,1948,11,23.8625251092827
28.5,77.5,1948,11,23.4612790616362
29.5,77.5,1948,11,24.1171640557081
28.5,76.5,1948,12,28.3464905778195
29.5,76.5,1948,12,28.4858675174921
28.5,77.5,1948,12,28.0846214698456
29.5,77.5,1948,12,28.7405064639176
28.5,76.5,1949,1,32.6383045928549
29.5,76.5,1949,1,32.7776815325275
28.5,77.5,1949,1,32.376435484881
29.5,77.5,1949,1,33.032320478953
28.5,76.5,1949,2,36.8269710618284
29.5,76.5,1949,2,36.966348001501
28.5,77.5,1949,2,36.5651019538545
29.5,77.5,1949,2,37.2209869479265
28.5,76.5,1949,3,39.9179837672109
29.5,76.5,1949,3,40.0573607068835
28.5,77.5,1949,3,39.6561146592371
29.5,77.5,1949,3,40.311999653309
28.5,76.5,1949,4,36.0201678572727
29.5,76.5,1949,4,36.1595447969454
28.5,77.5,1949,4,35.7582987492989
29.5,77.5,1949,4,36.4141837433708
28.5,76.5,1949,5,32.7040348925386
29.5,76.5,1949,5,32.8434118322112
28.5,77.5,1949,5,32.4421657845648
29.5,77.5,1949,5,33.0980507786367
28.5,76.5,1949,6,28.5636074213505
29.5,76.5,1949,6,28.7029843610231
28.5,77.5,1949,6,28.3017383133767
29.5,77.5,1949,6,28.9576233074486
28.5,76.5,1949,7,22.8679371142725
29.5,76.5,1949,7,23.0073140539451
28.5,77.5,1949,7,22.6060680062986
29.5,77.5,1949,7,23.2619530003706
28.5,76.5,1949,8,20.2632135072463
29.5,76.5,1949,8,20.4025904469189
28.5,77.5,1949,8,20.0013443992724
29.5,77.5,1949,8,20.6572293933444
28.5,76.5,1949,9,19.6502181773214
29.5,76.5,1949,9,19.789595116994
28.5,77.5,1949,9,19.3883490693475
29.5,77.5,1949,9,20.0442340634195
28.5,76.5,1949,10,20.8930552229454
29.5,76.5,1949,10,21.032432162618
28.5,77.5,1949,10,20.6311861149715
29.5,77.5,1949,10,21.2870711090435
28.5,76.5,1949,11,21.5761294694899
29.5,76.5,1949,11,21.7155064091625
28.5,77.5,1949,11,21.3142603615161
29.5,77.5,1949,11,21.970145355588
28.5,76.5,1949,12,30.835049202262
29.5,76.5,1949,12,30.9744261419347
28.5,77.5,1949,12,30.5731800942882
29.5,77.5,1949,12,31.2290650883601
28.5,76.5,1950,1,35.0586921579235
29.5,76.5,1950,1,35.1980690975961
28.5,77.5,1950,1,34.7968230499497
29.5,77.5,1950,1,35.4527080440216
28.5,76.5,1950,2,39.2813230160318
29.5,76.5,1950,2,39.4206999557044
28.5,77.5,1950,2,39.019453908058
29.5,77.5,1950,2,39.6753389021299
28.5,76.5,1950,3,40.5059829216844
29.5,76.5,1950,3,40.645359861357
28.5,77.5,1950,3,40.2441138137106
29.5,77.5,1950,3,40.8999988077825
28.5,76.5,1950,4,39.9986734181652
29.5,76.5,1950,4,40.1380503578378
28.5,77.5,1950,4,39.7368043101913
29.5,77.5,1950,4,40.3926893042633
28.5,76.5,1950,5,36.5898647093695
29.5,76.5,1950,5,36.7292416490421
28.5,77.5,1950,5,36.3279956013956
29.5,77.5,1950,5,36.9838805954676
28.5,76.5,1950,6,30.5081887656756
29.5,76.5,1950,6,30.6475657053482
28.5,77.5,1950,6,30.2463196577018
29.5,77.5,1950,6,30.9022046517737
28.5,76.5,1950,7,25.5651363315837
29.5,76.5,1950,7,25.7045132712563
28.5,77.5,1950,7,25.3032672236098
29.5,77.5,1950,7,25.9591522176818
28.5,76.5,1950,8,20.3511589092853
29.5,76.5,1950,8,20.4905358489579
28.5,77.5,1950,8,20.0892898013114
29.5,77.5,1950,8,20.7451747953834
28.5,76.5,1950,9,20.2423771268851
29.5,76.5,1950,9,20.3817540665577
28.5,77.5,1950,9,19.9805080189112
29.5,77.5,1950,9,20.6363930129832
28.5,76.5,1950,10,20.7395479771536
29.5,76.5,1950,10,20.8789249168262
28.5,77.5,1950,10,20.4776788691797
29.5,77.5,1950,10,21.1335638632517
28.5,76.5,1950,11,27.3480309790727
29.5,76.5,1950,11,27.4874079187453
28.5,77.5,1950,11,27.0861618710989
29.5,77.5,1950,11,27.7420468651708
28.5,76.5,1950,12,29.2359816581459
29.5,76.5,1950,12,29.3753585978185
28.5,77.5,1950,12,28.9741125501721
29.5,77.5,1950,12,29.629997544244
28.5,76.5,1951,1,33.7936260488565
29.5,76.5,1951,1,33.9330029885291
28.5,77.5,1951,1,33.5317569408826
29.5,77.5,1951,1,34.1876419349546
28.5,76.5,1951,2,38.7361072479975
29.5,76.5,1951,2,38.8754841876701
28.5,77.5,1951,2,38.4742381400236
29.5,77.5,1951,2,39.1301231340956
28.5,76.5,1951,3,40.4672927278744
29.5,76.5,1951,3,40.606669667547
28.5,77.5,1951,3,40.2054236199005
29.5,77.5,1951,3,40.8613086139725
28.5,76.5,1951,4,38.0432741738791
29.5,76.5,1951,4,38.1826511135517
28.5,77.5,1951,4,37.7814050659053
29.5,77.5,1951,4,38.4372900599772
28.5,76.5,1951,5,33.2440969364999
29.5,76.5,1951,5,33.3834738761725
28.5,77.5,1951,5,32.9822278285261
29.5,77.5,1951,5,33.638112822598
28.5,76.5,1951,6,28.9306507530809
29.5,76.5,1951,6,29.0700276927535
28.5,77.5,1951,6,28.6687816451071
29.5,77.5,1951,6,29.324666639179
28.5,76.5,1951,7,24.1524433015764
29.5,76.5,1951,7,24.291820241249
28.5,77.5,1951,7,23.8905741936025
29.5,77.5,1951,7,24.5464591876745
28.5,76.5,1951,8,18.4944962039127
29.5,76.5,1951,8,18.6338731435853
28.5,77.5,1951,8,18.2326270959388
29.5,77.5,1951,8,18.8885120900108
28.5,76.5,1951,9,18.146333171143
29.5,76.5,1951,9,18.2857101108156
28.5,77.5,1951,9,17.8844640631691
29.5,77.5,1951,9,18.5403490572411
28.5,76.5,1951,10,20.2682439892005
29.5,76.5,1951,10,20.4076209288731
28.5,77.5,1951,10,20.0063748812266
29.5,77.5,1951,10,20.6622598752986
28.5,76.5,1951,11,24.3795922381332
29.5,76.5,1951,11,24.5189691778058
28.5,77.5,1951,11,24.1177231301594
29.5,77.5,1951,11,24.7736081242313
28.5,76.5,1951,12,28.1749566372848
29.5,76.5,1951,12,28.3143335769574
28.5,77.5,1951,12,27.913087529311
29.5,77.5,1951,12,28.5689725233829
28.5,76.5,1952,1,34.2899556618622
29.5,76.5,1952,1,34.4293326015348
28.5,77.5,1952,1,34.0280865538883
29.5,77.5,1952,1,34.6839715479603
28.5,76.5,1952,2,39.7025333448409
29.5,76.5,1952,2,39.8419102845135
28.5,77.5,1952,2,39.440664236867
29.5,77.5,1952,2,40.096549230939
28.5,76.5,1952,3,40.9872730135418
29.5,76.5,1952,3,41.1266499532144
28.5,77.5,1952,3,40.7254039055679
29.5,77.5,1952,3,41.3812888996399
28.5,76.5,1952,4,37.7047334270484
29.5,76.5,1952,4,37.844110366721
28.5,77.5,1952,4,37.4428643190745
29.5,77.5,1952,4,38.0987493131465
28.5,76.5,1952,5,33.7191348154202
29.5,76.5,1952,5,33.8585117550928
28.5,77.5,1952,5,33.4572657074464
29.5,77.5,1952,5,34.1131507015183
28.5,76.5,1952,6,29.4624269782446
29.5,76.5,1952,6,29.6018039179172
28.5,77.5,1952,6,29.2005578702707
29.5,77.5,1952,6,29.8564428643427
28.5,76.5,1952,7,23.7170231748929
29.5,76.5,1952,7,23.8564001145655
28.5,77.5,1952,7,23.4551540669191
29.5,77.5,1952,7,24.111039060991
28.5,76.5,1952,8,17.7972060106012
29.5,76.5,1952,8,17.9365829502738
28.5,77.5,1952,8,17.5353369026273
29.5,77.5,1952,8,18.1912218966993
28.5,76.5,1952,9,18.7523987586293
29.5,76.5,1952,9,18.8917756983019
28.5,77.5,1952,9,18.4905296506554
29.5,77.5,1952,9,19.1464146447274
28.5,76.5,1952,10,19.4130338289119
29.5,76.5,1952,10,19.5524107685845
28.5,77.5,1952,10,19.151164720938
29.5,77.5,1952,10,19.80704971501
28.5,76.5,1952,11,22.9733221406599
29.5,76.5,1952,11,23.1126990803325
28.5,77.5,1952,11,22.7114530326861
29.5,77.5,1952,11,23.367338026758
28.5,76.5,1952,12,30.4066957607295
29.5,76.5,1952,12,30.5460727004021
28.5,77.5,1952,12,30.1448266527557
29.5,77.5,1952,12,30.8007116468276
28.5,76.5,1953,1,34.1334652864393
29.5,76.5,1953,1,34.2728422261119
28.5,77.5,1953,1,33.8715961784655
29.5,77.5,1953,1,34.5274811725374
28.5,76.5,1953,2,38.9740328034633
29.5,76.5,1953,2,39.1134097431359
28.5,77.5,1953,2,38.7121636954894
29.5,77.5,1953,2,39.3680486895614
28.5,76.5,1953,3,38.4946695503169
29.5,76.5,1953,3,38.6340464899895
28.5,77.5,1953,3,38.2328004423431
29.5,77.5,1953,3,38.888685436415
28.5,76.5,1953,4,37.1512266298739
29.5,76.5,1953,4,37.2906035695465
28.5,77.5,1953,4,36.8893575219
29.5,77.5,1953,4,37.545242515972
28.5,76.5,1953,5,33.826338077782
29.5,76.5,1953,5,33.9657150174546
28.5,77.5,1953,5,33.5644689698082
29.5,77.5,1953,5,34.2203539638801
28.5,76.5,1953,6,27.7138428828881
29.5,76.5,1953,6,27.8532198225607
28.5,77.5,1953,6,27.4519737749143
29.5,77.5,1953,6,28.1078587689862
28.5,76.5,1953,7,22.6874295573703
29.5,76.5,1953,7,22.8268064970429
28.5,77.5,1953,7,22.4255604493964
29.5,77.5,1953,7,23.0814454434684
28.5,76.5,1953,8,19.7388155785919
29.5,76.5,1953,8,19.8781925182645
28.5,77.5,1953,8,19.4769464706181
29.5,77.5,1953,8,20.13283146469
28.5,76.5,1953,9,19.6658986778706
29.5,76.5,1953,9,19.8052756175432
28.5,77.5,1953,9,19.4040295698968
29.5,77.5,1953,9,20.0599145639687
28.5,76.5,1953,10,18.980651062296
29.5,76.5,1953,10,19.1200280019686
28.5,77.5,1953,10,18.7187819543221
29.5,77.5,1953,10,19.3746669483941
28.5,76.5,1953,11,22.9872597185588
29.5,76.5,1953,11,23.1266366582314
28.5,77.5,1953,11,22.725390610585
29.5,77.5,1953,11,23.3812756046569
28.5,76.5,1953,12,29.522865302918
29.5,76.5,1953,12,29.6622422425906
28.5,77.5,1953,12,29.2609961949441
29.5,77.5,1953,12,29.9168811890161
28.5,76.5,1954,1,33.8903699353058
29.5,76.5,1954,1,34.0297468749784
28.5,77.5,1954,1,33.6285008273319
29.5,77.5,1954,1,34.2843858214039
28.5,76.5,1954,2,38.0908480505635
29.5,76.5,1954,2,38.2302249902361
28.5,77.5,1954,2,37.8289789425897
29.5,77.5,1954,2,38.4848639366616
28.5,76.5,1954,3,40.0730524372369
29.5,76.5,1954,3,40.2124293769095
28.5,77.5,1954,3,39.8111833292631
29.5,77.5,1954,3,40.467068323335
28.5,76.5,1954,4,38.8499092641127
29.5,76.5,1954,4,38.9892862037853
28.5,77.5,1954,4,38.5880401561388
29.5,77.5,1954,4,39.2439251502108
28.5,76.5,1954,5,35.7225240966547
29.5,76.5,1954,5,35.8619010363273
28.5,77.5,1954,5,35.4606549886809
29.5,77.5,1954,5,36.1165399827528
28.5,76.5,1954,6,30.1114858103481
29.5,76.5,1954,6,30.2508627500207
28.5,77.5,1954,6,29.8496167023743
29.5,77.5,1954,6,30.5055016964462
28.5,76.5,1954,7,24.3961014154264
29.5,76.5,1954,7,24.535478355099
28.5,77.5,1954,7,24.1342323074526
29.5,77.5,1954,7,24.7901173015245
28.5,76.5,1954,8,17.6316498145048
29.5,76.5,1954,8,17.7710267541774
28.5,77.5,1954,8,17.369780706531
29.5,77.5,1954,8,18.0256657006029
28.5,76.5,1954,9,17.4900348347623
29.5,76.5,1954,9,17.6294117744349
28.5,77.5,1954,9,17.2281657267884
29.5,77.5,1954,9,17.8840507208604
28.5,76.5,1954,10,20.1769302441731
29.5,76.5,1954,10,20.3163071838457
28.5,77.5,1954,10,19.9150611361992
29.5,77.5,1954,10,20.5709461302712
28.5,76.5,1954,11,24.7720109237804
29.5,76.5,1954,11,24.911387863453
28.5,77.5,1954,11,24.5101418158065
29.5,77.5,1954,11,25.1660268098785
28.5,76.5,1954,12,29.0244942782204
29.5,76.5,1954,12,29.163871217893
28.5,77.5,1954,12,28.7626251702466
29.5,77.5,1954,12,29.4185101643185
28.5,76.5,1955,1,36.3781218041905
29.5,76.5,1955,1,36.5174987438632
28.5,77.5,1955,1,36.1162526962167
29.5,77.5,1955,1,36.7721376902887
28.5,76.5,1955,2,39.6592581694414
29.5,76.5,1955,2,39.798635109114
28.5,77.5,1955,2,39.3973890614676
29.5,77.5,1955,2,40.0532740555395
28.5,76.5,1955,3,40.579803254637
29.5,76.5,1955,3,40.7191801943096
28.5,77.5,1955,3,40.3179341466631
29.5,77.5,1955,3,40.9738191407351
28.5,76.5,1955,4,40.3640778715169
29.5,76.5,1955,4,40.5034548111895
28.5,77.5,1955,4,40.1022087635431
29.5,77.5,1955,4,40.758093757615
28.5,76.5,1955,5,34.9897565801485
29.5,76.5,1955,5,35.1291335198211
28.5,77.5,1955,5,34.7278874721747
29.5,77.5,1955,5,35.3837724662466
28.5,76.5,1955,6,29.2834693449076
29.5,76.5,1955,6,29.4228462845802
28.5,77.5,1955,6,29.0216002369337
29.5,77.5,1955,6,29.6774852310057
28.5,76.5,1955,7,27.2774463285324
29.5,76.5,1955,7,27.416823268205
28.5,77.5,1955,7,27.0155772205585
29.5,77.5,1955,7,27.6714622146305
28.5,76.5,1955,8,22.5503905294682
29.5,76.5,1955,8,22.6897674691408
28.5,77.5,1955,8,22.2885214214944
29.5,77.5,1955,8,22.9444064155663
28.5,76.5,1955,9,22.5178905916056
29.5,76.5,1955,9,22.6572675312783
28.5,77.5,1955,9,22.2560214836318
29.5,77.5,1955,9,22.9119064777037
28.5,76.5,1955,10,20.9558940887497
29.5,76.5,1955,10,21.0952710284223
28.5,77.5,1955,10,20.6940249807758
29.5,77.5,1955,10,21.3499099748478
28.5,76.5,1955,11,24.3730904590331
29.5,76.5,1955,11,24.5124673987057
28.5,77.5,1955,11,24.1112213510592
29.5,77.5,1955,11,24.7671063451312
28.5,76.5,1955,12,29.9103847053122
29.5,76.5,1955,12,30.0497616449848
28.5,77.5,1955,12,29.6485155973383
29.5,77.5,1955,12,30.3044005914103
28.5,76.5,1956,1,35.1390988229624
29.5,76.5,1956,1,35.278475762635
28.5,77.5,1956,1,34.8772297149885
29.5,77.5,1956,1,35.5331147090605
28.5,76.5,1956,2,37.3701715657369
29.5,76.5,1956,2,37.5095485054095
28.5,77.5,1956,2,37.1083024577631
29.5,77.5,1956,2,37.764187451835
28.5,76.5,1956,3,39.0826833918141
29.5,76.5,1956,3,39.2220603314867
28.5,77.5,1956,3,38.8208142838402
29.5,77.5,1956,3,39.4766992779122
28.5,76.5,1956,4,36.6509810347266
29.5,76.5,1956,4,36.7903579743992
28.5,77.5,1956,4,36.3891119267527
29.5,77.5,1956,4,37.0449969208247
28.5,76.5,1956,5,34.4841019339506
29.5,76.5,1956,5,34.6234788736232
28.5,77.5,1956,5,34.2222328259767
29.5,77.5,1956,5,34.8781178200487
28.5,76.5,1956,6,30.8270130137312
29.5,76.5,1956,6,30.9663899534038
28.5,77.5,1956,6,30.5651439057574
29.5,77.5,1956,6,31.2210288998293
28.5,76.5,1956,7,22.661444317982
29.5,76.5,1956,7,22.8008212576546
28.5,77.5,1956,7,22.3995752100081
29.5,77.5,1956,7,23.0554602040801
28.5,76.5,1956,8,21.2550664532331
29.5,76.5,1956,8,21.3944433929057
28.5,77.5,1956,8,20.9931973452592
29.5,77.5,1956,8,21.6490823393312
28.5,76.5,1956,9,18.2959606440044
29.5,76.5,1956,9,18.435337583677
28.5,77.5,1956,9,18.0340915360305
29.5,77.5,1956,9,18.6899765301025
28.5,76.5,1956,10,20.6994672168655
29.5,76.5,1956,10,20.8388441565381
28.5,77.5,1956,10,20.4375981088917
29.5,77.5,1956,10,21.0934831029636
28.5,76.5,1956,11,25.2445376641252
29.5,76.5,1956,11,25.3839146037978
28.5,77.5,1956,11,24.9826685561513
29.5,77.5,1956,11,25.6385535502233
28.5,76.5,1956,12,29.7440765502815
29.5,76.5,1956,12,29.8834534899541
28.5,77.5,1956,12,29.4822074423077
29.5,77.5,1956,12,30.1380924363796
28.5,76.5,1957,1,33.9099309274653
29.5,76.5,1957,1,34.0493078671379
28.5,77.5,1957,1,33.6480618194914
29.5,77.5,1957,1,34.3039468135634
28.5,76.5,1957,2,38.0426195653421
29.5,76.5,1957,2,38.1819965050147
28.5,77.5,1957,2,37.7807504573683
29.5,77.5,1957,2,38.4366354514402
28.5,76.5,1957,3,39.9944235028841
29.5,76.5,1957,3,40.1338004425567
28.5,77.5,1957,3,39.7325543949103
29.5,77.5,1957,3,40.3884393889822
28.5,76.5,1957,4,39.5556932690414
29.5,76.5,1957,4,39.695070208714
28.5,77.5,1957,4,39.2938241610676
29.5,77.5,1957,4,39.9497091551395
28.5,76.5,1957,5,32.913680903564
29.5,76.5,1957,5,33.0530578432366
28.5,77.5,1957,5,32.6518117955901
29.5,77.5,1957,5,33.3076967896621
28.5,76.5,1957,6,26.6241751659957
29.5,76.5,1957,6,26.7635521056683
28.5,77.5,1957,6,26.3623060580218
29.5,77.5,1957,6,27.0181910520938
28.5,76.5,1957,7,24.5310096545513
29.5,76.5,1957,7,24.670386594224
28.5,77.5,1957,7,24.2691405465775
29.5,77.5,1957,7,24.9250255406494
28.5,76.5,1957,8,22.1547281169484
29.5,76.5,1957,8,22.294105056621
28.5,77.5,1957,8,21.8928590089745
29.5,77.5,1957,8,22.5487440030465
28.5,76.5,1957,9,20.852157777093
29.5,76.5,1957,9,20.9915347167656
28.5,77.5,1957,9,20.5902886691191
29.5,77.5,1957,9,21.2461736631911
28.5,76.5,1957,10,22.5504764624728
29.5,76.5,1957,10,22.6898534021454
28.5,77.5,1957,10,22.288607354499
29.5,77.5,1957,10,22.9444923485709
28.5,76.5,1957,11,26.6686699468876
29.5,76.5,1957,11,26.8080468865602
28.5,77.5,1957,11,26.4068008389138
29.5,77.5,1957,11,27.0626858329857
28.5,76.5,1957,12,27.6501163555019
29.5,76.5,1957,12,27.7894932951745
28.5,77.5,1957,12,27.388247247528
29.5,77.5,1957,12,28.0441322416
28.5,76.5,1958,1,34.7648240747958
29.5,76.5,1958,1,34.9042010144684
28.5,77.5,1958,1,34.502954966822
29.5,77.5,1958,1,35.1588399608939
28.5,76.5,1958,2,37.7799851123752
29.5,76.5,1958,2,37.9193620520478
28.5,77.5,1958,2,37.5181160044013
29.5,77.5,1958,2,38.1740009984733
28.5,76.5,1958,3,39.591800587004
29.5,76.5,1958,3,39.7311775266767
28.5,77.5,1958,3,39.3299314790302
29.5,77.5,1958,3,39.9858164731021
28.5,76.5,1958,4,37.9047667745146
29.5,76.5,1958,4,38.0441437141872
28.5,77.5,1958,4,37.6428976665408
29.5,77.5,1958,4,38.2987826606127
28.5,76.5,1958,5,35.4370873324248
29.5,76.5,1958,5,35.5764642720974
28.5,77.5,1958,5,35.1752182244509
29.5,77.5,1958,5,35.8311032185229
28.5,76.5,1958,6,29.6885072062362
29.5,76.5,1958,6,29.8278841459088
28.5,77.5,1958,6,29.4266380982624
29.5,77.5,1958,6,30.0825230923343
28.5,76.5,1958,7,25.2801305883358
29.5,76.5,1958,7,25.4195075280084
28.5,77.5,1958,7,25.0182614803619
29.5,77.5,1958,7,25.6741464744339
28.5,76.5,1958,8,20.8842240863184
29.5,76.5,1958,8,21.023601025991
28.5,77.5,1958,8,20.6223549783446
29.5,77.5,1958,8,21.2782399724165
28.5,76.5,1958,9,18.260963969104
29.5,76.5,1958,9,18.4003409087766
28.5,77.5,1958,9,17.9990948611301
29.5,77.5,1958,9,18.6549798552021
28.5,76.5,1958,10,21.5943587016744
29.5,76.5,1958,10,21.733735641347
28.5,77.5,1958,10,21.3324895937006
29.5,77.5,1958,10,21.9883745877725
28.5,76.5,1958,11,25.8882694027685
29.5,76.5,1958,11,26.0276463424411
28.5,77.5,1958,11,25.6264002947947
29.5,77.5,1958,11,26.2822852888666
28.5,76.5,1958,12,32.448898074177
29.5,76.5,1958,12,32.5882750138496
28.5,77.5,1958,12,32.1870289662031
29.5,77.5,1958,12,32.8429139602751
28.5,76.5,1959,1,36.3947453091295
29.5,76.5,1959,1,36.5341222488021
28.5,77.5,1959,1,36.1328762011556
29.5,77.5,1959,1,36.7887611952276
28.5,76.5,1959,2,40.694726263844
29.5,76.5,1959,2,40.8341032035166
28.5,77.5,1959,2,40.4328571558701
29.5,77.5,1959,2,41.0887421499421
28.5,76.5,1959,3,43.4392079459508
29.5,76.5,1959,3,43.5785848856234
28.5,77.5,1959,3,43.1773388379769
29.5,77.5,1959,3,43.8332238320489
28.5,76.5,1959,4,40.2344220128962
29.5,76.5,1959,4,40.3737989525688
28.5,77.5,1959,4,39.9725529049224
29.5,77.5,1959,4,40.6284378989943
28.5,76.5,1959,5,34.2057811952529
29.5,76.5,1959,5,34.3451581349255
28.5,77.5,1959,5,33.9439120872791
29.5,77.5,1959,5,34.599797081351
28.5,76.5,1959,6,29.0854685821141
29.5,76.5,1959,6,29.2248455217868
28.5,77.5,1959,6,28.8235994741403
29.5,77.5,1959,6,29.4794844682122
28.5,76.5,1959,7,24.0440534068141
29.5,76.5,1959,7,24.1834303464868
28.5,77.5,1959,7,23.7821842988403
29.5,77.5,1959,7,24.4380692929122
28.5,76.5,1959,8,20.7982163571834
29.5,76.5,1959,8,20.937593296856
28.5,77.5,1959,8,20.5363472492095
29.5,77.5,1959,8,21.1922322432815
28.5,76.5,1959,9,21.5802699553279
29.5,76.5,1959,9,21.7196468950005
28.5,77.5,1959,9,21.3184008473541
29.5,77.5,1959,9,21.974285841426
28.5,76.5,1959,10,21.7473570098741
29.5,76.5,1959,10,21.8867339495467
28.5,77.5,1959,10,21.4854879019002
29.5,77.5,1959,10,22.1413728959722
28.5,76.5,1959,11,25.5433939611251
29.5,76.5,1959,11,25.6827709007977
28.5,77.5,1959,11,25.2815248531512
29.5,77.5,1959,11,25.9374098472232
28.5,76.5,1959,12,29.9044372443285
29.5,76.5,1959,12,30.0438141840011
28.5,77.5,1959,12,29.6425681363547
29.5,77.5,1959,12,30.2984531304266
28.5,76.5,1960,1,34.8192249423553
29.5,76.5,1960,1,34.9586018820279
28.5,77.5,1960,1,34.5573558343814
29.5,77.5,1960,1,35.2132408284534
28.5,76.5,1960,2,38.7810799449932
29.5,76.5,1960,2,38.9204568846658
28.5,77.5,1960,2,38.5192108370193
29.5,77.5,1960,2,39.1750958310913
28.5,76.5,1960,3,41.5191749250618
29.5,76.5,1960,3,41.6585518647344
28.5,77.5,1960,3,41.2573058170879
29.5,77.5,1960,3,41.9131908111599
28.5,76.5,1960,4,39.5705627913985
29.5,76.5,1960,4,39.7099397310711
28.5,77.5,1960,4,39.3086936834247
29.5,77.5,1960,4,39.9645786774966
28.5,76.5,1960,5,36.2552177816979
29.5,76.5,1960,5,36.3945947213705
28.5,77.5,1960,5,35.9933486737241
29.5,77.5,1960,5,36.649233667796
28.5,76.5,1960,6,31.5417844502871
29.5,76.5,1960,6,31.6811613899597
28.5,77.5,1960,6,31.2799153423133
29.5,77.5,1960,6,31.9358003363852
28.5,76.5,1960,7,26.8772203407271
29.5,76.5,1960,7,27.0165972803997
28.5,77.5,1960,7,26.6153512327533
29.5,77.5,1960,7,27.2712362268252
28.5,76.5,1960,8,21.6316264494988
29.5,76.5,1960,8,21.7710033891714
28.5,77.5,1960,8,21.3697573415249
29.5,77.5,1960,8,22.0256423355969
28.5,76.5,1960,9,21.9826074949676
29.5,76.5,1960,9,22.1219844346402
28.5,77.5,1960,9,21.7207383869938
29.5,77.5,1960,9,22.3766233810657
28.5,76.5,1960,10,21.9277841175115
29.5,76.5,1960,10,22.0671610571841
28.5,77.5,1960,10,21.6659150095376
29.5,77.5,1960,10,22.3218000036096
28.5,76.5,1960,11,25.0819036375619
29.5,76.5,1960,11,25.2212805772345
28.5,77.5,1960,11,24.8200345295881
29.5,77.5,1960,11,25.47591952366
28.5,76.5,1960,12,31.5904242493223
29.5,76.5,1960,12,31.7298011889949
28.5,77.5,1960,12,31.3285551413484
29.5,77.5,1960,12,31.9844401354204
28.5,76.5,1961,1,37.3639769824962
29.5,76.5,1961,1,37.5033539221688
28.5,77.5,1961,1,37.1021078745223
29.5,77.5,1961,1,37.7579928685943
28.5,76.5,1961,2,38.6278717259767
29.5,76.5,1961,2,38.7672486656493
28.5,77.5,1961,2,38.3660026180029
29.5,77.5,1961,2,39.0218876120748
28.5,76.5,1961,3,38.7905071579066
29.5,76.5,1961,3,38.9298840975792
28.5,77.5,1961,3,38.5286380499327
29.5,77.5,1961,3,39.1845230440047
28.5,76.5,1961,4,36.1628852068717
29.5,76.5,1961,4,36.3022621465443
28.5,77.5,1961,4,35.9010160988978
29.5,77.5,1961,4,36.5569010929698
28.5,76.5,1961,5,33.5782170780883
29.5,76.5,1961,5,33.7175940177609
28.5,77.5,1961,5,33.3163479701144
29.5,77.5,1961,5,33.9722329641864
28.5,76.5,1961,6,29.2035610338833
29.5,76.5,1961,6,29.3429379735559
28.5,77.5,1961,6,28.9416919259094
29.5,77.5,1961,6,29.5975769199814
28.5,76.5,1961,7,24.8182959906841
29.5,76.5,1961,7,24.9576729303568
28.5,77.5,1961,7,24.5564268827103
29.5,77.5,1961,7,25.2123118767822
28.5,76.5,1961,8,21.7529345591565
29.5,76.5,1961,8,21.8923114988291
28.5,77.5,1961,8,21.4910654511826
29.5,77.5,1961,8,22.1469504452546
28.5,76.5,1961,9,19.3856634885466
29.5,76.5,1961,9,19.5250404282192
28.5,77.5,1961,9,19.1237943805728
29.5,77.5,1961,9,19.7796793746447
28.5,76.5,1961,10,19.6391274914932
29.5,76.5,1961,10,19.7785044311658
