"","lat","lon","year","month","precipitation_mm"
"2506",29.5,76.5,1972,3,126.767172202818
"2507",28.5,77.5,1972,3,126.767172202818
"2508",29.5,77.5,1972,3,126.767172202818
"2509",28.5,76.5,1972,4,99.0487980405702
"2510",29.5,76.5,1972,4,99.0487980405702
"2511",28.5,77.5,1972,4,99.0487980405702
"2512",29.5,77.5,1972,4,99.0487980405702
"2513",28.5,76.5,1972,5,57.9681554588658
"2514",29.5,76.5,1972,5,57.9681554588658
"2515",28.5,77.5,1972,5,57.9681554588658
"2516",29.5,77.5,1972,5,57.9681554588658
"2517",28.5,76.5,1972,6,36.828790181542
"2518",29.5,76.5,1972,6,36.828790181542
"2519",28.5,77.5,1972,6,36.828790181542
"2520",29.5,77.5,1972,6,36.828790181542
"2521",28.5,76.5,1972,7,57.2847173731342
"2522",29.5,76.5,1972,7,57.2847173731342
"2523",28.5,77.5,1972,7,57.2847173731342
"2524",29.5,77.5,1972,7,57.2847173731342
"2525",28.5,76.5,1972,8,63.6563182123747
"2526",29.5,76.5,1972,8,63.6563182123747
"2527",28.5,77.5,1972,8,63.6563182123747
"2528",29.5,77.5,1972,8,63.6563182123747
"2529",28.5,76.5,1972,9,56.9745277858941
"2530",29.5,76.5,1972,9,56.9745277858941
"2531",28.5,77.5,1972,9,56.9745277858941
"2532",29.5,77.5,1972,9,56.9745277858941
"2533",28.5,76.5,1972,10,77.9815007984298
"2534",29.5,76.5,1972,10,77.9815007984298
"2535",28.5,77.5,1972,10,77.9815007984298
"2536",29.5,77.5,1972,10,77.9815007984298
"2537",28.5,76.5,1972,11,109.689902594418
"2538",29.5,76.5,1972,11,109.689902594418
"2539",28.5,77.5,1972,11,109.689902594418
"2540",29.5,77.5,1972,11,109.689902594418
"2541",28.5,76.5,1972,12,133.44000630306
"2542",29.5,76.5,1972,12,133.44000630306
"2543",28.5,77.5,1972,12,133.44000630306
"2544",29.5,77.5,1972,12,133.44000630306
"2545",28.5,76.5,1973,1,154.331372530867
"2546",29.5,76.5,1973,1,154.331372530867
"2547",28.5,77.5,1973,1,154.331372530867
"2548",29.5,77.5,1973,1,154.331372530867
"2549",28.5,76.5,1973,2,107.22589214584
"2550",29.5,76.5,1973,2,107.22589214584
"2551",28.5,77.5,1973,2,107.22589214584
"2552",29.5,77.5,1973,2,107.22589214584
"2553",28.5,76.5,1973,3,91.8319284819391
"2554",29.5,76.5,1973,3,91.8319284819391
"2555",28.5,77.5,1973,3,91.8319284819391
"2556",29.5,77.5,1973,3,91.8319284819391
"2557",28.5,76.5,1973,4,88.5716678263502
"2558",29.5,76.5,1973,4,88.5716678263502
"2559",28.5,77.5,1973,4,88.5716678263502
"2560",29.5,77.5,1973,4,88.5716678263502
"2561",28.5,76.5,1973,5,89.6961800530437
"2562",29.5,76.5,1973,5,89.6961800530437
"2563",28.5,77.5,1973,5,89.6961800530437
"2564",29.5,77.5,1973,5,89.6961800530437
"2565",28.5,76.5,1973,6,57.1126643473284
"2566",29.5,76.5,1973,6,57.1126643473284
"2567",28.5,77.5,1973,6,57.1126643473284
"2568",29.5,77.5,1973,6,57.1126643473284
"2569",28.5,76.5,1973,7,64.8601009245315
"2570",29.5,76.5,1973,7,64.8601009245315
"2571",28.5,77.5,1973,7,64.8601009245315
"2572",29.5,77.5,1973,7,64.8601009245315
"2573",28.5,76.5,1973,8,38.3331946253225
"2574",29.5,76.5,1973,8,38.3331946253225
"2575",28.5,77.5,1973,8,38.3331946253225
"2576",29.5,77.5,1973,8,38.3331946253225
"2577",28.5,76.5,1973,9,68.9889368247358
"2578",29.5,76.5,1973,9,68.9889368247358
"2579",28.5,77.5,1973,9,68.9889368247358
"2580",29.5,77.5,1973,9,68.9889368247358
"2581",28.5,76.5,1973,10,89.2651134534367
"2582",29.5,76.5,1973,10,89.2651134534367
"2583",28.5,77.5,1973,10,89.2651134534367
"2584",29.5,77.5,1973,10,89.2651134534367
"2585",28.5,76.5,1973,11,96.5249004634327
"2586",29.5,76.5,1973,11,96.5249004634327
"2587",28.5,77.5,1973,11,96.5249004634327
"2588",29.5,77.5,1973,11,96.5249004634327
"2589",28.5,76.5,1973,12,141.352620008537
"2590",29.5,76.5,1973,12,141.352620008537
"2591",28.5,77.5,1973,12,141.352620008537
"2592",29.5,77.5,1973,12,141.352620008537
"2593",28.5,76.5,1974,1,140.864012321255
"2594",29.5,76.5,1974,1,140.864012321255
"2595",28.5,77.5,1974,1,140.864012321255
"2596",29.5,77.5,1974,1,140.864012321255
"2597",28.5,76.5,1974,2,121.030876111904
"2598",29.5,76.5,1974,2,121.030876111904
"2599",28.5,77.5,1974,2,121.030876111904
"2600",29.5,77.5,1974,2,121.030876111904
"2601",28.5,76.5,1974,3,132.376205411893
"2602",29.5,76.5,1974,3,132.376205411893
"2603",28.5,77.5,1974,3,132.376205411893
"2604",29.5,77.5,1974,3,132.376205411893
"2605",28.5,76.5,1974,4,91.6377885723055
"2606",29.5,76.5,1974,4,91.6377885723055
"2607",28.5,77.5,1974,4,91.6377885723055
"2608",29.5,77.5,1974,4,91.6377885723055
"2609",28.5,76.5,1974,5,67.8366243079363
"2610",29.5,76.5,1974,5,67.8366243079363
"2611",28.5,77.5,1974,5,67.8366243079363
"2612",29.5,77.5,1974,5,67.8366243079363
"2613",28.5,76.5,1974,6,43.4155190017662
"2614",29.5,76.5,1974,6,43.4155190017662
"2615",28.5,77.5,1974,6,43.4155190017662
"2616",29.5,77.5,1974,6,43.4155190017662
"2617",28.5,76.5,1974,7,23.8924538129927
"2618",29.5,76.5,1974,7,23.8924538129927
"2619",28.5,77.5,1974,7,23.8924538129927
"2620",29.5,77.5,1974,7,23.8924538129927
"2621",28.5,76.5,1974,8,59.2995670079037
"2622",29.5,76.5,1974,8,59.2995670079037
"2623",28.5,77.5,1974,8,59.2995670079037
"2624",29.5,77.5,1974,8,59.2995670079037
"2625",28.5,76.5,1974,9,88.7750794836821
"2626",29.5,76.5,1974,9,88.7750794836821
"2627",28.5,77.5,1974,9,88.7750794836821
"2628",29.5,77.5,1974,9,88.7750794836821
"2629",28.5,76.5,1974,10,95.0706868352274
"2630",29.5,76.5,1974,10,95.0706868352274
"2631",28.5,77.5,1974,10,95.0706868352274
"2632",29.5,77.5,1974,10,95.0706868352274
"2633",28.5,76.5,1974,11,128.680083331601
"2634",29.5,76.5,1974,11,128.680083331601
"2635",28.5,77.5,1974,11,128.680083331601
"2636",29.5,77.5,1974,11,128.680083331601
"2637",28.5,76.5,1974,12,127.960096605697
"2638",29.5,76.5,1974,12,127.960096605697
"2639",28.5,77.5,1974,12,127.960096605697
"2640",29.5,77.5,1974,12,127.960096605697
"2641",28.5,76.5,1975,1,139.84952593218
"2642",29.5,76.5,1975,1,139.84952593218
"2643",28.5,77.5,1975,1,139.84952593218
"2644",29.5,77.5,1975,1,139.84952593218
"2645",28.5,76.5,1975,2,110.196086585795
"2646",29.5,76.5,1975,2,110.196086585795
"2647",28.5,77.5,1975,2,110.196086585795
"2648",29.5,77.5,1975,2,110.196086585795
"2649",28.5,76.5,1975,3,122.222703053948
"2650",29.5,76.5,1975,3,122.222703053948
"2651",28.5,77.5,1975,3,122.222703053948
"2652",29.5,77.5,1975,3,122.222703053948
"2653",28.5,76.5,1975,4,95.7932835572479
"2654",29.5,76.5,1975,4,95.7932835572479
"2655",28.5,77.5,1975,4,95.7932835572479
"2656",29.5,77.5,1975,4,95.7932835572479
"2657",28.5,76.5,1975,5,103.169637590386
"2658",29.5,76.5,1975,5,103.169637590386
"2659",28.5,77.5,1975,5,103.169637590386
"2660",29.5,77.5,1975,5,103.169637590386
"2661",28.5,76.5,1975,6,37.6923520409291
"2662",29.5,76.5,1975,6,37.6923520409291
"2663",28.5,77.5,1975,6,37.6923520409291
"2664",29.5,77.5,1975,6,37.6923520409291
"2665",28.5,76.5,1975,7,26.0101450152302
"2666",29.5,76.5,1975,7,26.0101450152302
"2667",28.5,77.5,1975,7,26.0101450152302
"2668",29.5,77.5,1975,7,26.0101450152302
"2669",28.5,76.5,1975,8,25.0975453078721
"2670",29.5,76.5,1975,8,25.0975453078721
"2671",28.5,77.5,1975,8,25.0975453078721
"2672",29.5,77.5,1975,8,25.0975453078721
"2673",28.5,76.5,1975,9,6.48994536138726
"2674",29.5,76.5,1975,9,6.48994536138726
"2675",28.5,77.5,1975,9,6.48994536138726
"2676",29.5,77.5,1975,9,6.48994536138726
"2677",28.5,76.5,1975,10,39.0132240662106
"2678",29.5,76.5,1975,10,39.0132240662106
"2679",28.5,77.5,1975,10,39.0132240662106
"2680",29.5,77.5,1975,10,39.0132240662106
"2681",28.5,76.5,1975,11,67.9940519643086
"2682",29.5,76.5,1975,11,67.9940519643086
"2683",28.5,77.5,1975,11,67.9940519643086
"2684",29.5,77.5,1975,11,67.9940519643086
"2685",28.5,76.5,1975,12,107.453003497835
"2686",29.5,76.5,1975,12,107.453003497835
"2687",28.5,77.5,1975,12,107.453003497835
"2688",29.5,77.5,1975,12,107.453003497835
"2689",28.5,76.5,1976,1,95.5939728566257
"2690",29.5,76.5,1976,1,95.5939728566257
"2691",28.5,77.5,1976,1,95.5939728566257
"2692",29.5,77.5,1976,1,95.5939728566257
"2693",28.5,76.5,1976,2,121.738955043066
"2694",29.5,76.5,1976,2,121.738955043066
"2695",28.5,77.5,1976,2,121.738955043066
"2696",29.5,77.5,1976,2,121.738955043066
"2697",28.5,76.5,1976,3,101.710222733917
"2698",29.5,76.5,1976,3,101.710222733917
"2699",28.5,77.5,1976,3,101.710222733917
"2700",29.5,77.5,1976,3,101.710222733917
"2701",28.5,76.5,1976,4,101.193722603234
"2702",29.5,76.5,1976,4,101.193722603234
"2703",28.5,77.5,1976,4,101.193722603234
"2704",29.5,77.5,1976,4,101.193722603234
"2705",28.5,76.5,1976,5,88.0732543288065
"2706",29.5,76.5,1976,5,88.0732543288065
"2707",28.5,77.5,1976,5,88.0732543288065
"2708",29.5,77.5,1976,5,88.0732543288065
"2709",28.5,76.5,1976,6,60.0743233048586
"2710",29.5,76.5,1976,6,60.0743233048586
"2711",28.5,77.5,1976,6,60.0743233048586
"2712",29.5,77.5,1976,6,60.0743233048586
"2713",28.5,76.5,1976,7,84.7335472822487
"2714",29.5,76.5,1976,7,84.7335472822487
"2715",28.5,77.5,1976,7,84.7335472822487
"2716",29.5,77.5,1976,7,84.7335472822487
"2717",28.5,76.5,1976,8,61.1588370863439
"2718",29.5,76.5,1976,8,61.1588370863439
"2719",28.5,77.5,1976,8,61.1588370863439
"2720",29.5,77.5,1976,8,61.1588370863439
"2721",28.5,76.5,1976,9,66.989715740018
"2722",29.5,76.5,1976,9,66.989715740018
"2723",28.5,77.5,1976,9,66.989715740018
"2724",29.5,77.5,1976,9,66.989715740018
"2725",28.5,76.5,1976,10,130.644776344602
"2726",29.5,76.5,1976,10,130.644776344602
"2727",28.5,77.5,1976,10,130.644776344602
"2728",29.5,77.5,1976,10,130.644776344602
"2729",28.5,76.5,1976,11,137.814924819726
"2730",29.5,76.5,1976,11,137.814924819726
"2731",28.5,77.5,1976,11,137.814924819726
"2732",29.5,77.5,1976,11,137.814924819726
"2733",28.5,76.5,1976,12,151.397460055039
"2734",29.5,76.5,1976,12,151.397460055039
"2735",28.5,77.5,1976,12,151.397460055039
"2736",29.5,77.5,1976,12,151.397460055039
"2737",28.5,76.5,1977,1,136.645799964198
"2738",29.5,76.5,1977,1,136.645799964198
"2739",28.5,77.5,1977,1,136.645799964198
"2740",29.5,77.5,1977,1,136.645799964198
"2741",28.5,76.5,1977,2,131.784058093279
"2742",29.5,76.5,1977,2,131.784058093279
"2743",28.5,77.5,1977,2,131.784058093279
"2744",29.5,77.5,1977,2,131.784058093279
"2745",28.5,76.5,1977,3,77.8639926505019
"2746",29.5,76.5,1977,3,77.8639926505019
"2747",28.5,77.5,1977,3,77.8639926505019
"2748",29.5,77.5,1977,3,77.8639926505019
"2749",28.5,76.5,1977,4,22.3337519509334
"2750",29.5,76.5,1977,4,22.3337519509334
"2751",28.5,77.5,1977,4,22.3337519509334
"2752",29.5,77.5,1977,4,22.3337519509334
"2753",28.5,76.5,1977,5,58.5796994374686
"2754",29.5,76.5,1977,5,58.5796994374686
"2755",28.5,77.5,1977,5,58.5796994374686
"2756",29.5,77.5,1977,5,58.5796994374686
"2757",28.5,76.5,1977,6,25.7025464865496
"2758",29.5,76.5,1977,6,25.7025464865496
"2759",28.5,77.5,1977,6,25.7025464865496
"2760",29.5,77.5,1977,6,25.7025464865496
"2761",28.5,76.5,1977,7,13.0622004328781
"2762",29.5,76.5,1977,7,13.0622004328781
"2763",28.5,77.5,1977,7,13.0622004328781
"2764",29.5,77.5,1977,7,13.0622004328781
"2765",28.5,76.5,1977,8,39.7008701107156
"2766",29.5,76.5,1977,8,39.7008701107156
"2767",28.5,77.5,1977,8,39.7008701107156
"2768",29.5,77.5,1977,8,39.7008701107156
"2769",28.5,76.5,1977,9,54.420814472321
"2770",29.5,76.5,1977,9,54.420814472321
"2771",28.5,77.5,1977,9,54.420814472321
"2772",29.5,77.5,1977,9,54.420814472321
"2773",28.5,76.5,1977,10,77.9475856381298
"2774",29.5,76.5,1977,10,77.9475856381298
"2775",28.5,77.5,1977,10,77.9475856381298
"2776",29.5,77.5,1977,10,77.9475856381298
"2777",28.5,76.5,1977,11,95.1120774177319
"2778",29.5,76.5,1977,11,95.1120774177319
"2779",28.5,77.5,1977,11,95.1120774177319
"2780",29.5,77.5,1977,11,95.1120774177319
"2781",28.5,76.5,1977,12,69.6316622464487
"2782",29.5,76.5,1977,12,69.6316622464487
"2783",28.5,77.5,1977,12,69.6316622464487
"2784",29.5,77.5,1977,12,69.6316622464487
"2785",28.5,76.5,1978,1,105.947857011285
"2786",29.5,76.5,1978,1,105.947857011285
"2787",28.5,77.5,1978,1,105.947857011285
"2788",29.5,77.5,1978,1,105.947857011285
"2789",28.5,76.5,1978,2,97.4247397037811
"2790",29.5,76.5,1978,2,97.4247397037811
"2791",28.5,77.5,1978,2,97.4247397037811
"2792",29.5,77.5,1978,2,97.4247397037811
"2793",28.5,76.5,1978,3,74.7047376069512
"2794",29.5,76.5,1978,3,74.7047376069512
"2795",28.5,77.5,1978,3,74.7047376069512
"2796",29.5,77.5,1978,3,74.7047376069512
"2797",28.5,76.5,1978,4,52.3531224587189
"2798",29.5,76.5,1978,4,52.3531224587189
"2799",28.5,77.5,1978,4,52.3531224587189
"2800",29.5,77.5,1978,4,52.3531224587189
"2801",28.5,76.5,1978,5,88.8108004489269
"2802",29.5,76.5,1978,5,88.8108004489269
"2803",28.5,77.5,1978,5,88.8108004489269
"2804",29.5,77.5,1978,5,88.8108004489269
"2805",28.5,76.5,1978,6,54.1203495331086
"2806",29.5,76.5,1978,6,54.1203495331086
"2807",28.5,77.5,1978,6,54.1203495331086
"2808",29.5,77.5,1978,6,54.1203495331086
"2809",28.5,76.5,1978,7,77.9721219723697
"2810",29.5,76.5,1978,7,77.9721219723697
"2811",28.5,77.5,1978,7,77.9721219723697
"2812",29.5,77.5,1978,7,77.9721219723697
"2813",28.5,76.5,1978,8,97.0505391222665
"2814",29.5,76.5,1978,8,97.0505391222665
"2815",28.5,77.5,1978,8,97.0505391222665
"2816",29.5,77.5,1978,8,97.0505391222665
"2817",28.5,76.5,1978,9,79.4972892789334
"2818",29.5,76.5,1978,9,79.4972892789334
"2819",28.5,77.5,1978,9,79.4972892789334
"2820",29.5,77.5,1978,9,79.4972892789334
"2821",28.5,76.5,1978,10,100.246243640201
"2822",29.5,76.5,1978,10,100.246243640201
"2823",28.5,77.5,1978,10,100.246243640201
"2824",29.5,77.5,1978,10,100.246243640201
"2825",28.5,76.5,1978,11,96.0261204922489
"2826",29.5,76.5,1978,11,96.0261204922489
"2827",28.5,77.5,1978,11,96.0261204922489
"2828",29.5,77.5,1978,11,96.0261204922489
"2829",28.5,76.5,1978,12,97.5497179295809
"2830",29.5,76.5,1978,12,97.5497179295809
"2831",28.5,77.5,1978,12,97.5497179295809
"2832",29.5,77.5,1978,12,97.5497179295809
"2833",28.5,76.5,1979,1,142.735679147229
"2834",29.5,76.5,1979,1,142.735679147229
"2835",28.5,77.5,1979,1,142.735679147229
"2836",29.5,77.5,1979,1,142.735679147229
"2837",28.5,76.5,1979,2,159.549140377436
"2838",29.5,76.5,1979,2,159.549140377436
"2839",28.5,77.5,1979,2,159.549140377436
"2840",29.5,77.5,1979,2,159.549140377436
"2841",28.5,76.5,1979,3,95.6919603669253
"2842",29.5,76.5,1979,3,95.6919603669253
"2843",28.5,77.5,1979,3,95.6919603669253
"2844",29.5,77.5,1979,3,95.6919603669253
"2845",28.5,76.5,1979,4,77.4779646357455
"2846",29.5,76.5,1979,4,77.4779646357455
"2847",28.5,77.5,1979,4,77.4779646357455
"2848",29.5,77.5,1979,4,77.4779646357455
"2849",28.5,76.5,1979,5,65.548178052541
"2850",29.5,76.5,1979,5,65.548178052541
"2851",28.5,77.5,1979,5,65.548178052541
"2852",29.5,77.5,1979,5,65.548178052541
"2853",28.5,76.5,1979,6,42.3326734502223
"2854",29.5,76.5,1979,6,42.3326734502223
"2855",28.5,77.5,1979,6,42.3326734502223
"2856",29.5,77.5,1979,6,42.3326734502223
"2857",28.5,76.5,1979,7,47.3373607929844
"2858",29.5,76.5,1979,7,47.3373607929844
"2859",28.5,77.5,1979,7,47.3373607929844
"2860",29.5,77.5,1979,7,47.3373607929844
"2861",28.5,76.5,1979,8,70.1615673290553
"2862",29.5,76.5,1979,8,70.1615673290553
"2863",28.5,77.5,1979,8,70.1615673290553
"2864",29.5,77.5,1979,8,70.1615673290553
"2865",28.5,76.5,1979,9,89.0600561067533
"2866",29.5,76.5,1979,9,89.0600561067533
"2867",28.5,77.5,1979,9,89.0600561067533
"2868",29.5,77.5,1979,9,89.0600561067533
"2869",28.5,76.5,1979,10,81.2935236071944
"2870",29.5,76.5,1979,10,81.2935236071944
"2871",28.5,77.5,1979,10,81.2935236071944
"2872",29.5,77.5,1979,10,81.2935236071944
"2873",28.5,76.5,1979,11,112.476836665968
"2874",29.5,76.5,1979,11,112.476836665968
"2875",28.5,77.5,1979,11,112.476836665968
"2876",29.5,77.5,1979,11,112.476836665968
"2877",28.5,76.5,1979,12,141.872187279584
"2878",29.5,76.5,1979,12,141.872187279584
"2879",28.5,77.5,1979,12,141.872187279584
"2880",29.5,77.5,1979,12,141.872187279584
"2881",28.5,76.5,1980,1,124.869442257279
"2882",29.5,76.5,1980,1,124.869442257279
"2883",28.5,77.5,1980,1,124.869442257279
"2884",29.5,77.5,1980,1,124.869442257279
"2885",28.5,76.5,1980,2,102.948708399901
"2886",29.5,76.5,1980,2,102.948708399901
"2887",28.5,77.5,1980,2,102.948708399901
"2888",29.5,77.5,1980,2,102.948708399901
"2889",28.5,76.5,1980,3,127.412631895641
"2890",29.5,76.5,1980,3,127.412631895641
"2891",28.5,77.5,1980,3,127.412631895641
"2892",29.5,77.5,1980,3,127.412631895641
"2893",28.5,76.5,1980,4,95.7601904813878
"2894",29.5,76.5,1980,4,95.7601904813878
"2895",28.5,77.5,1980,4,95.7601904813878
"2896",29.5,77.5,1980,4,95.7601904813878
"2897",28.5,76.5,1980,5,97.1168749570433
"2898",29.5,76.5,1980,5,97.1168749570433
"2899",28.5,77.5,1980,5,97.1168749570433
"2900",29.5,77.5,1980,5,97.1168749570433
"2901",28.5,76.5,1980,6,65.6663041300442
"2902",29.5,76.5,1980,6,65.6663041300442
"2903",28.5,77.5,1980,6,65.6663041300442
"2904",29.5,77.5,1980,6,65.6663041300442
"2905",28.5,76.5,1980,7,32.2617253317621
"2906",29.5,76.5,1980,7,32.2617253317621
"2907",28.5,77.5,1980,7,32.2617253317621
"2908",29.5,77.5,1980,7,32.2617253317621
"2909",28.5,76.5,1980,8,29.2152517764502
"2910",29.5,76.5,1980,8,29.2152517764502
"2911",28.5,77.5,1980,8,29.2152517764502
"2912",29.5,77.5,1980,8,29.2152517764502
"2913",28.5,76.5,1980,9,43.4960678935825
"2914",29.5,76.5,1980,9,43.4960678935825
"2915",28.5,77.5,1980,9,43.4960678935825
"2916",29.5,77.5,1980,9,43.4960678935825
"2917",28.5,76.5,1980,10,67.0624227953884
"2918",29.5,76.5,1980,10,67.0624227953884
"2919",28.5,77.5,1980,10,67.0624227953884
"2920",29.5,77.5,1980,10,67.0624227953884
"2921",28.5,76.5,1980,11,91.1567276101495
"2922",29.5,76.5,1980,11,91.1567276101495
"2923",28.5,77.5,1980,11,91.1567276101495
"2924",29.5,77.5,1980,11,91.1567276101495
"2925",28.5,76.5,1980,12,119.635433398415
"2926",29.5,76.5,1980,12,119.635433398415
"2927",28.5,77.5,1980,12,119.635433398415
"2928",29.5,77.5,1980,12,119.635433398415
"2929",28.5,76.5,1981,1,132.855307410731
"2930",29.5,76.5,1981,1,132.855307410731
"2931",28.5,77.5,1981,1,132.855307410731
"2932",29.5,77.5,1981,1,132.855307410731
"2933",28.5,76.5,1981,2,115.938719254659
"2934",29.5,76.5,1981,2,115.938719254659
"2935",28.5,77.5,1981,2,115.938719254659
"2936",29.5,77.5,1981,2,115.938719254659
"2937",28.5,76.5,1981,3,126.746886127396
"2938",29.5,76.5,1981,3,126.746886127396
"2939",28.5,77.5,1981,3,126.746886127396
"2940",29.5,77.5,1981,3,126.746886127396
"2941",28.5,76.5,1981,4,87.0230658499949
"2942",29.5,76.5,1981,4,87.0230658499949
"2943",28.5,77.5,1981,4,87.0230658499949
"2944",29.5,77.5,1981,4,87.0230658499949
"2945",28.5,76.5,1981,5,66.5053690441457
"2946",29.5,76.5,1981,5,66.5053690441457
"2947",28.5,77.5,1981,5,66.5053690441457
"2948",29.5,77.5,1981,5,66.5053690441457
"2949",28.5,76.5,1981,6,58.2241796995164
"2950",29.5,76.5,1981,6,58.2241796995164
"2951",28.5,77.5,1981,6,58.2241796995164
"2952",29.5,77.5,1981,6,58.2241796995164
"2953",28.5,76.5,1981,7,57.9673935617621
"2954",29.5,76.5,1981,7,57.9673935617621
"2955",28.5,77.5,1981,7,57.9673935617621
"2956",29.5,77.5,1981,7,57.9673935617621
"2957",28.5,76.5,1981,8,50.4478825351649
"2958",29.5,76.5,1981,8,50.4478825351649
"2959",28.5,77.5,1981,8,50.4478825351649
"2960",29.5,77.5,1981,8,50.4478825351649
"2961",28.5,76.5,1981,9,56.156912781927
"2962",29.5,76.5,1981,9,56.156912781927
"2963",28.5,77.5,1981,9,56.156912781927
"2964",29.5,77.5,1981,9,56.156912781927
"2965",28.5,76.5,1981,10,61.0885261709643
"2966",29.5,76.5,1981,10,61.0885261709643
"2967",28.5,77.5,1981,10,61.0885261709643
"2968",29.5,77.5,1981,10,61.0885261709643
"2969",28.5,76.5,1981,11,98.9673705180637
"2970",29.5,76.5,1981,11,98.9673705180637
"2971",28.5,77.5,1981,11,98.9673705180637
"2972",29.5,77.5,1981,11,98.9673705180637
"2973",28.5,76.5,1981,12,97.2366317589997
"2974",29.5,76.5,1981,12,97.2366317589997
"2975",28.5,77.5,1981,12,97.2366317589997
"2976",29.5,77.5,1981,12,97.2366317589997
"2977",28.5,76.5,1982,1,100.380986843066
"2978",29.5,76.5,1982,1,100.380986843066
"2979",28.5,77.5,1982,1,100.380986843066
"2980",29.5,77.5,1982,1,100.380986843066
"2981",28.5,76.5,1982,2,132.695096110132
"2982",29.5,76.5,1982,2,132.695096110132
"2983",28.5,77.5,1982,2,132.695096110132
"2984",29.5,77.5,1982,2,132.695096110132
"2985",28.5,76.5,1982,3,94.9783254433102
"2986",29.5,76.5,1982,3,94.9783254433102
"2987",28.5,77.5,1982,3,94.9783254433102
"2988",29.5,77.5,1982,3,94.9783254433102
"2989",28.5,76.5,1982,4,73.8287523964814
"2990",29.5,76.5,1982,4,73.8287523964814
"2991",28.5,77.5,1982,4,73.8287523964814
"2992",29.5,77.5,1982,4,73.8287523964814
"2993",28.5,76.5,1982,5,62.0495399512261
"2994",29.5,76.5,1982,5,62.0495399512261
"2995",28.5,77.5,1982,5,62.0495399512261
"2996",29.5,77.5,1982,5,62.0495399512261
"2997",28.5,76.5,1982,6,36.2234912852643
"2998",29.5,76.5,1982,6,36.2234912852643
"2999",28.5,77.5,1982,6,36.2234912852643
"3000",29.5,77.5,1982,6,36.2234912852643
"3001",28.5,76.5,1982,7,41.6884689905123
"3002",29.5,76.5,1982,7,41.6884689905123
"3003",28.5,77.5,1982,7,41.6884689905123
"3004",29.5,77.5,1982,7,41.6884689905123
"3005",28.5,76.5,1982,8,37.2448601811776
"3006",29.5,76.5,1982,8,37.2448601811776
"3007",28.5,77.5,1982,8,37.2448601811776
"3008",29.5,77.5,1982,8,37.2448601811776
"3009",28.5,76.5,1982,9,65.1130467997715
"3010",29.5,76.5,1982,9,65.1130467997715
"3011",28.5,77.5,1982,9,65.1130467997715
"3012",29.5,77.5,1982,9,65.1130467997715
"3013",28.5,76.5,1982,10,81.0817567785263
"3014",29.5,76.5,1982,10,81.0817567785263
"3015",28.5,77.5,1982,10,81.0817567785263
"3016",29.5,77.5,1982,10,81.0817567785263
"3017",28.5,76.5,1982,11,95.8078350988077
"3018",29.5,76.5,1982,11,95.8078350988077
"3019",28.5,77.5,1982,11,95.8078350988077
"3020",29.5,77.5,1982,11,95.8078350988077
"3021",28.5,76.5,1982,12,117.734179280218
"3022",29.5,76.5,1982,12,117.734179280218
"3023",28.5,77.5,1982,12,117.734179280218
"3024",29.5,77.5,1982,12,117.734179280218
"3025",28.5,76.5,1983,1,114.11406278418
"3026",29.5,76.5,1983,1,114.11406278418
"3027",28.5,77.5,1983,1,114.11406278418
"3028",29.5,77.5,1983,1,114.11406278418
"3029",28.5,76.5,1983,2,108.97363932646
"3030",29.5,76.5,1983,2,108.97363932646
"3031",28.5,77.5,1983,2,108.97363932646
"3032",29.5,77.5,1983,2,108.97363932646
"3033",28.5,76.5,1983,3,82.3293087209653
"3034",29.5,76.5,1983,3,82.3293087209653
"3035",28.5,77.5,1983,3,82.3293087209653
"3036",29.5,77.5,1983,3,82.3293087209653
"3037",28.5,76.5,1983,4,70.0792851676551
"3038",29.5,76.5,1983,4,70.0792851676551
"3039",28.5,77.5,1983,4,70.0792851676551
"3040",29.5,77.5,1983,4,70.0792851676551
"3041",28.5,76.5,1983,5,58.4770128476634
"3042",29.5,76.5,1983,5,58.4770128476634
"3043",28.5,77.5,1983,5,58.4770128476634
"3044",29.5,77.5,1983,5,58.4770128476634
"3045",28.5,76.5,1983,6,49.2352881771554
"3046",29.5,76.5,1983,6,49.2352881771554
"3047",28.5,77.5,1983,6,49.2352881771554
"3048",29.5,77.5,1983,6,49.2352881771554
"3049",28.5,76.5,1983,7,30.5540852213643
"3050",29.5,76.5,1983,7,30.5540852213643
"3051",28.5,77.5,1983,7,30.5540852213643
"3052",29.5,77.5,1983,7,30.5540852213643
"3053",28.5,76.5,1983,8,52.5048461594982
"3054",29.5,76.5,1983,8,52.5048461594982
"3055",28.5,77.5,1983,8,52.5048461594982
"3056",29.5,77.5,1983,8,52.5048461594982
"3057",28.5,76.5,1983,9,53.3038835586804
"3058",29.5,76.5,1983,9,53.3038835586804
"3059",28.5,77.5,1983,9,53.3038835586804
"3060",29.5,77.5,1983,9,53.3038835586804
"3061",28.5,76.5,1983,10,59.8000507661289
"3062",29.5,76.5,1983,10,59.8000507661289
"3063",28.5,77.5,1983,10,59.8000507661289
"3064",29.5,77.5,1983,10,59.8000507661289
"3065",28.5,76.5,1983,11,110.763809051914
"3066",29.5,76.5,1983,11,110.763809051914
"3067",28.5,77.5,1983,11,110.763809051914
"3068",29.5,77.5,1983,11,110.763809051914
"3069",28.5,76.5,1983,12,146.124876932189
"3070",29.5,76.5,1983,12,146.124876932189
"3071",28.5,77.5,1983,12,146.124876932189
